label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
B,0.0,0.0,0.0,-0.12693539384923364,-0.11490237641136138,-0.01864006838813451,-0.17696406833454803,-0.32132421129988975,-0.019644686669761522,-0.12260422532646241,-0.478303984539346,-0.025638299655803866,-0.04036362318369632,-0.526837782758814,-0.03229311585342428,-0.1674560482274133,-0.48681455749698527,0.024949675709492292,-0.1959410069779342,-0.6869072050090005,0.007966096985531886,-0.2114504040317112,-0.8079716497541958,-0.01558255207528052,-0.21866866114435835,-0.9125754937064325,-0.0364025832677106,-0.1044323505329062,-0.5253751340433989,0.009343570896392445,-0.13207430441162135,-0.7429840354892285,-0.003192267258389248,-0.148977342157314,-0.8827067142932132,-0.02602179132520526,-0.15972786377941142,-1.0,-0.04418086660340669,-0.03652193848090933,-0.5257095506747431,-0.013658784638479549,-0.05978621260756056,-0.7340552185599266,-0.026515769482425,-0.07565252308688869,-0.8658296549884499,-0.04499893641238748,-0.08765947281083875,-0.976330694304633,-0.06054313319470314,0.035519134951840795,-0.4997916368346082,-0.04190612378997189,0.017413232900026034,-0.663886021241973,-0.05184133748630588,0.0034387956859004733,-0.7695090056809761,-0.05596999580428128,-0.007879859262912178,-0.8584598123338852,-0.061281063753884174
B,0.0,0.0,0.0,-0.12135205522686597,-0.10301049490211753,-0.01947083087239661,-0.16994809003753275,-0.31736954560906205,-0.017042527297664114,-0.13546394685294827,-0.48221776928363114,-0.020335688726597943,-0.066447831311469,-0.5421728659283177,-0.023501588275589118,-0.14358300276287866,-0.4871797547954891,0.029175810836125252,-0.18106377944653237,-0.6737326757260611,0.0076599173779139315,-0.20617991721628523,-0.7973160976950306,-0.01884535473708344,-0.2209306668490702,-0.8997670473477754,-0.04045894367342389,-0.09306642613782755,-0.5240895572571259,0.01150735635108155,-0.1299805845475287,-0.7345025502997712,-0.0071119657460909395,-0.15373154231700037,-0.87881053808207,-0.03156294404674158,-0.1663594357555021,-1.0,-0.048478505524565535,-0.03739904874719915,-0.5266982957374763,-0.014825541114300091,-0.07161312315179495,-0.7284979837135847,-0.03400146630904331,-0.09455025181261349,-0.8690085336041554,-0.055770227808638384,-0.10713070423259279,-0.9832010490848067,-0.07110911668650563,0.020407487296804725,-0.5048983714188392,-0.047006211251895434,-0.0018243228031811015,-0.6698031792900461,-0.06325043110289096,-0.01870996139767451,-0.7793099022430372,-0.07287537815224505,-0.02871363333250815,-0.8674392709678305,-0.08031032918405702
B,0.0,0.0,0.0,-0.1286474606940352,-0.0886755202066934,-0.017818057755349392,-0.18601645127856908,-0.3015954565817865,-0.014511683855492013,-0.15575328486990123,-0.4633983602008623,-0.018139013171859213,-0.09089283831562232,-0.5344697715083282,-0.02233627398183214,-0.15070965217546864,-0.489352115292168,0.03378477577203813,-0.1909423954039036,-0.6760486633859519,0.015814131876257218,-0.2223301879934061,-0.7944512808528083,-0.009895902706178638,-0.24646818202752435,-0.8967890280149798,-0.03382201651791423,-0.10191540810566697,-0.5208250532015516,0.013197441728335781,-0.1403518781641649,-0.7353468025591554,-0.005375319481671706,-0.17002416574143608,-0.8765539020878302,-0.034570278118440705,-0.19239119802167495,-1.0,-0.057247484674440026,-0.05049844458493655,-0.5125172755172378,-0.01596413093655287,-0.08419010890760115,-0.7254251842119186,-0.038832637321309996,-0.11315474257909247,-0.8649427752654558,-0.06738610559430637,-0.1351849236832259,-0.9818558634751698,-0.08947088703879272,0.0023291831492197423,-0.4769243241947068,-0.050160878143637934,-0.021971108445905697,-0.6380524597177377,-0.07297937663998758,-0.04748147603998518,-0.7501676453113171,-0.08968351244924683,-0.06799430436045284,-0.8478727562761845,-0.10395993138249054
B,0.0,0.0,0.0,-0.12637730876919953,-0.07608135507360456,-0.024330252731051466,-0.1883159390640357,-0.294815532478883,-0.02601639344267685,-0.14564076643741555,-0.4617857510237211,-0.031892700202852675,-0.06555519208864632,-0.5094175332933047,-0.03856067050636868,-0.16029541433517383,-0.4895208902675603,0.013353322412930236,-0.20232153990278498,-0.6779312486907058,-0.007465072301381437,-0.23212405014375018,-0.7993734408917292,-0.032965529611911376,-0.25110643971314534,-0.9034267031713141,-0.055778848585659915,-0.10027645662979076,-0.523992778827438,-0.002893833860870138,-0.14238548852664,-0.7349753083051744,-0.0222479546839867,-0.1742120394756766,-0.8783901180160647,-0.048527735888865324,-0.195158214058761,-1.0,-0.06788841687081665,-0.03779796534728179,-0.5173747889173572,-0.026632614288118677,-0.07340344935380617,-0.7247583702855707,-0.0479751221870583,-0.10394101023833724,-0.8611360907707297,-0.07269795381425238,-0.12360072887490417,-0.975671779035924,-0.09104437362487305,0.025068558841468833,-0.4819096512477997,-0.0558115066401631,0.0037245277342632522,-0.6453337314505692,-0.07660269331568312,-0.020685535855204128,-0.7567897467959362,-0.08983362836392397,-0.03849681877464821,-0.8502696676964154,-0.10018263773027433
B,0.0,0.0,0.0,-0.11352690808512923,-0.11430718086629645,-0.01864935441215678,-0.152458273562731,-0.33221701033628465,-0.02075228943588631,-0.10554557266261813,-0.4837194550235568,-0.027676242099071557,-0.03269080287935468,-0.5145945116643985,-0.03411588974468101,-0.11383720037159022,-0.5232202569621054,0.02002144969625487,-0.12801402984026392,-0.706927374469529,-0.00011346551027188571,-0.13739495506383678,-0.8247114532899198,-0.025035327642187983,-0.14108775955026093,-0.9229167672102248,-0.04659958232288574,-0.05502729370292801,-0.5428292084028062,0.0022766510091440455,-0.07132826036703453,-0.7492282949383697,-0.014878797870935297,-0.07908474596641153,-0.8864379994745758,-0.03572353135711362,-0.08294263749804938,-1.0,-0.050865667007446255,0.005960926316485269,-0.5247485503418543,-0.022981128858700874,-0.009681429183878003,-0.7300961312215962,-0.04067033896378384,-0.0192991051451198,-0.8632070387313503,-0.057739090664417486,-0.02709502572757074,-0.9700968748527057,-0.07080311420447338,0.0697309557669062,-0.4798036550971312,-0.05346843457333694,0.06124543939115391,-0.6358696662542268,-0.0695662817331074,0.049769342906144175,-0.7444427189031215,-0.07738680810187219,0.03848657173101361,-0.83423758375474,-0.08392178923223279
B,0.0,0.0,0.0,-0.11569174626215901,-0.10537662827256036,0.015401405654054344,-0.16195040595433985,-0.3213898170091861,0.032486239333630026,-0.16408018210312766,-0.47437129119887056,0.03681051782025246,-0.1728606035237789,-0.5847508027746791,0.04150179978003111,-0.12196597456208784,-0.5366442017207697,0.0920280277776547,-0.16905399759542125,-0.6952040124311848,0.09096895885541534,-0.22355093049416844,-0.7889265950569964,0.07461503388480178,-0.2598898084006421,-0.8635904425931975,0.05879230079952868,-0.07974002085280038,-0.5561305466693767,0.05986597629677271,-0.13205492262260524,-0.7368208892916644,0.0570215791955937,-0.1825998183038217,-0.8509430827665669,0.03654937987358921,-0.22147626020699412,-0.9380443758145974,0.020494600409952927,-0.03635051621078277,-0.5539245234164695,0.019594134128725436,-0.07333164740029796,-0.7533179005617019,0.0064112089689475045,-0.11537230778965905,-0.8897175301930706,-0.007143456459430415,-0.1468236680625924,-1.0,-0.017216444474995558,0.0009361847514288506,-0.5360106128813781,-0.022978094071031244,-0.028258305959281364,-0.720028727941165,-0.038763772684791815,-0.055879244263747005,-0.8484983009864497,-0.04133423082256027,-0.07914726669783631,-0.9674406530329689,-0.04332622275244155
B,0.0,0.0,0.0,-0.11818243509753906,-0.1105781922428935,-0.028516381622122416,-0.17428661314179889,-0.31769990840684476,-0.038480780723649376,-0.1234091046202311,-0.47035747691548957,-0.052957511140236675,-0.03376658756109066,-0.5010823447395847,-0.06834898451115175,-0.16421193094052336,-0.4981364283851263,0.005614999136408397,-0.19353591907566606,-0.692175672975455,-0.02222719223924608,-0.21533956763300796,-0.8174599857063161,-0.05332754417357437,-0.22966377381122652,-0.9240653502588988,-0.08041274960818694,-0.10587716093303758,-0.52862555360911,-0.011612320321288724,-0.13842530571032596,-0.7421953571059786,-0.03400380609128544,-0.16009726227524146,-0.8807744227262494,-0.06306200480090728,-0.17594080315018393,-1.0,-0.0857467742774073,-0.04281737111149925,-0.5167556124250058,-0.03657456784793084,-0.06988706121843676,-0.7241693330811716,-0.05812700555068925,-0.09154555484732353,-0.8560679956975846,-0.08362306672868071,-0.1099283560915323,-0.9700118466305341,-0.1044458415426041,0.024711435617453176,-0.4727637460719295,-0.06746719985983275,0.011489552046129028,-0.6257771503359182,-0.08667094364061532,-0.005606041879484617,-0.7311604568827161,-0.0984576217434342,-0.02145924217566168,-0.8226690310218433,-0.10956990089761988
B,0.0,0.0,0.0,-0.11565468563061651,-0.10538839655236953,-0.0313006011022786,-0.17029776115184866,-0.3154149567608573,-0.039559884615722164,-0.12945578930569324,-0.4762353124725905,-0.05094691509611357,-0.05249674169139653,-0.5048744123879398,-0.06209737917407872,-0.18587711318708716,-0.49038749371974544,0.00961020510309801,-0.21735456804044784,-0.6920934604790862,-0.01324643303023456,-0.237894766363532,-0.8174030150171094,-0.04126602371259337,-0.25470312557629965,-0.9271595345900768,-0.06684416359143508,-0.1295391790668839,-0.5213957584188799,-0.004055368729226353,-0.16600430790799287,-0.7377215450508373,-0.0224904684135747,-0.1860730378827155,-0.8761337992842622,-0.050260304699009016,-0.203911376519855,-1.0,-0.0727158554620646,-0.06417708230184493,-0.5115367161819069,-0.02559811179024963,-0.09573435250835656,-0.71716192315879,-0.0443371619741922,-0.11554859248649217,-0.8490824828435288,-0.06950958199101863,-0.13428756411201628,-0.9639447104279741,-0.09041462524901536,0.010906579467869626,-0.47305200751914045,-0.05316271911736975,-0.007345369242438782,-0.6247687387457701,-0.06847267469611924,-0.025117954483330904,-0.7269257133133855,-0.07814790005370832,-0.040980980967612685,-0.8161963577096308,-0.08847393771909197
B,0.0,0.0,0.0,-0.11372210082657479,-0.1036907217518026,-0.03955480858289676,-0.16434753193734772,-0.3099489200933598,-0.05108761104690677,-0.11033301187839409,-0.46359861912221295,-0.06309558132362819,-0.03680821711606949,-0.4992925647968796,-0.07382079545231714,-0.18939182159085458,-0.4719643185017443,0.004243781193802331,-0.20405686609554655,-0.6794045254018325,-0.0204602688851416,-0.20478981643985622,-0.8091092362329892,-0.05068709156359458,-0.20542161599753864,-0.923821547846886,-0.07590721134829145,-0.12214987188669789,-0.5001639254775921,-0.00285022508190924,-0.1418254780884073,-0.7269605718699911,-0.01701034369371601,-0.14762076477603744,-0.8716994490052816,-0.04243783086170902,-0.1545718005170848,-1.0,-0.06362646270840976,-0.05062716795993006,-0.4891187640912226,-0.018526541931475772,-0.06901585164330742,-0.6968105246442354,-0.031363967526098484,-0.07993922682092093,-0.8302091000970981,-0.05003719982719204,-0.09188552344498241,-0.9424906086084861,-0.06664391762890341,0.029693586725840843,-0.4552311001864218,-0.041334543957386255,0.02070473068086141,-0.6082829509232593,-0.04882616107560613,0.010881442676534176,-0.7088234418395383,-0.049937553275995514,0.002225565427107749,-0.795634036784811,-0.05414534949561926
B,0.0,0.0,0.0,-0.11602995211587476,-0.11439040031537707,-0.04996868197285864,-0.16946111794552973,-0.32688208423428955,-0.06587429276310389,-0.10463053669531049,-0.4858547276114241,-0.08047456735133164,-0.011866325757328414,-0.5067389426050064,-0.0931817581805323,-0.17661926241024037,-0.502930262253878,0.0018770782513463946,-0.17681434832067933,-0.7053232384726829,-0.01917085741360778,-0.17285421570073073,-0.8247468957726443,-0.04911980959624909,-0.170156826495886,-0.9325959956566809,-0.07703127445707017,-0.10100762834504128,-0.5237656804603137,-0.000877568936335059,-0.10757332716995491,-0.7411473187658726,-0.012829943658841296,-0.10881460809776608,-0.874686560367624,-0.03978054935149271,-0.11315823082085054,-1.0,-0.06474703762641948,-0.02741043094092911,-0.5031794093351393,-0.013702317522310214,-0.03360509195486257,-0.7011641728926862,-0.025583721436247868,-0.040861943613490166,-0.8304285324735785,-0.04795485274065736,-0.04878625837929165,-0.9450263697534026,-0.06941349614745466,0.05050487717307051,-0.45831491431785304,-0.03476607520698163,0.044567361054059194,-0.6067358092843379,-0.04341306899840037,0.03534760295147671,-0.7047090772502241,-0.04992663650468055,0.02854105857340568,-0.794415238082511,-0.05995877063166022
B,0.0,0.0,0.0,-0.11235027982511049,-0.11687083305647936,-0.04582931458411505,-0.16096651998023725,-0.3204798374010608,-0.06289251351975775,-0.10050390834610023,-0.47663975637715555,-0.07892756290842673,-0.011333881699726817,-0.4924895985691421,-0.09291081858037216,-0.1830581941479618,-0.49397085677398317,-3.274174308674431e-05,-0.1833667064055082,-0.694555242888755,-0.02269708236164716,-0.17781757929800882,-0.8172663926964665,-0.05307499078232948,-0.1745756046977531,-0.9265692403594538,-0.07973431871782985,-0.11206463142095505,-0.5192314210848359,-0.004509097983674515,-0.11724454224094417,-0.7388736277382273,-0.0163977740655978,-0.11482376936182742,-0.8759971922389299,-0.04171854163560799,-0.11736654935379912,-1.0,-0.06413093064420484,-0.038331100446748714,-0.5025928258719378,-0.017895718390517318,-0.042003294890942164,-0.7070101522997218,-0.028388815266511214,-0.044391119859058824,-0.8367942700986875,-0.04819710559990863,-0.050100094255986,-0.9485115007429005,-0.06648647539572992,0.04031027147630953,-0.4595892124346015,-0.03893922309924805,0.036763878146843745,-0.6099748602446962,-0.0451528153455862,0.030638761649769797,-0.7109904596328435,-0.047838032651286756,0.025606317692044762,-0.7990504911260543,-0.053711584359713314
B,0.0,0.0,0.0,-0.1131789344772163,-0.12268848629370754,-0.04859985880729757,-0.16307278745438852,-0.3238333534208502,-0.06699103690072798,-0.1230020335577473,-0.47736706445342675,-0.0841664452098417,-0.05271173388704776,-0.5507830794891353,-0.09871314620931025,-0.17674439861614535,-0.47591044984982894,-0.00838877377274367,-0.17018902622998291,-0.6815720760327343,-0.04161607314925883,-0.15775957183660033,-0.8106150258400964,-0.07643509363812158,-0.1486569944598898,-0.9254055285430133,-0.10407119852974202,-0.1012797096396623,-0.5033803650859004,-0.012818806670181258,-0.09897699264796883,-0.7294125533768464,-0.03686728494725067,-0.0931622631863763,-0.8695871893950853,-0.06781692327589108,-0.09463657233083413,-1.0,-0.09284511826285576,-0.027087308706846554,-0.4902046055148727,-0.026661424510262245,-0.028746449969545167,-0.6968896839411223,-0.05027269122098663,-0.03108587049456545,-0.8293962137322579,-0.07271153661276197,-0.0370057560846976,-0.9420215618597104,-0.09081803166193055,0.05318736314536541,-0.451783993943007,-0.047554835022801306,0.05086270492300549,-0.6074141541766801,-0.06473582343176482,0.04306982690492349,-0.7114735245179603,-0.07201140154780379,0.031173433193907092,-0.8035370578285906,-0.08002674418084854
B,0.0,0.0,0.0,-0.11803039933844721,-0.11576582769269098,-0.044877656040733294,-0.16098413964920713,-0.33991133279956764,-0.061164121164603055,-0.08261662261344989,-0.4817872546227874,-0.07693478210079921,0.018487156407338088,-0.4875653661179362,-0.09193568937113315,-0.17762418803972407,-0.49633230976091675,-0.006592265153201991,-0.16681545830998173,-0.7022180075970083,-0.0314191699204655,-0.15611718790069054,-0.8278239456826404,-0.062147014645983684,-0.14849196838872056,-0.9378267528014272,-0.08922985089076714,-0.10080206431356507,-0.5150453632574028,-0.013038789235641567,-0.09746982295445285,-0.7362290028111119,-0.02838989436299209,-0.09379355007802939,-0.8742324179228907,-0.05577873015131407,-0.09627343961041153,-1.0,-0.07971638634040425,-0.025226108413904245,-0.4926526142013244,-0.02817142281090847,-0.023394143177163734,-0.700342480938118,-0.0417150870691298,-0.023496512519215643,-0.831726530518899,-0.064161522985066,-0.027555711039869746,-0.9430491968699873,-0.08422359982668864,0.05374307483587845,-0.44776474674711564,-0.050596444268798293,0.05058207135288346,-0.6034521286159287,-0.05982236453884592,0.04347346956407514,-0.7056902678130305,-0.06548353435905704,0.03550753750029106,-0.7947824514055482,-0.07403176336166072
B,0.0,0.0,0.0,-0.10618294075570671,-0.11581191847887469,-0.04810355968693977,-0.14517440791444353,-0.30612565139368647,-0.06867081917119365,-0.08026010461583118,-0.4419999770842552,-0.08766971757860395,0.0033890204119268815,-0.4860077007814815,-0.10537521315613801,-0.1736250689518393,-0.49438766129001455,-0.010238261572196272,-0.1646857460248003,-0.6970006563724048,-0.03886619908423386,-0.15179258413761232,-0.8218129518698429,-0.07357794629519675,-0.14240302138639166,-0.9325682930116254,-0.10269394825067364,-0.09427024537852173,-0.5177289842159624,-0.015088887062906937,-0.09126457264045579,-0.7402329549143634,-0.03216871460555887,-0.0850638994631714,-0.8752236603973917,-0.06363840566858207,-0.08641199999345264,-1.0,-0.09150232133645873,-0.018937135019022795,-0.49895651519177475,-0.02847702903794951,-0.016924587011901457,-0.7048910383615025,-0.042843966583269485,-0.016662801908117683,-0.8350487587032089,-0.06617122292479265,-0.021070481738061034,-0.9457973888054404,-0.08754694783982707,0.062228141516727675,-0.452284890721906,-0.049142509087338394,0.061397718573920464,-0.6090639409297572,-0.058657457109518654,0.05515274162334045,-0.7108437850044822,-0.06365930946555731,0.04496298288794037,-0.7980807518110259,-0.07175334831647456
B,0.0,0.0,0.0,-0.12061581255661921,-0.12041526111628954,-0.03575594601308467,-0.16528135904270838,-0.33209578375943355,-0.044661571252592194,-0.08813985656982973,-0.4757298770039986,-0.055011120639934186,0.011875821027851147,-0.48673366904672866,-0.06544925756273227,-0.18478716179307997,-0.47825917434472887,0.005096662436275849,-0.1871012252398773,-0.6801048457697975,-0.016446645132795444,-0.18074763815060466,-0.8084779423596237,-0.04444969189146164,-0.17543878920439426,-0.921547789456008,-0.06996908776613808,-0.10750786177416136,-0.5071622368163394,-0.004857016818700564,-0.11502310284074481,-0.7282443695373455,-0.01772758384948483,-0.11454064829123158,-0.8707740159941949,-0.04457890088188689,-0.11889318009274634,-1.0,-0.06837723110081803,-0.027895900533881204,-0.4944059579874097,-0.02304820594830677,-0.03520460841977809,-0.6983637275530435,-0.036542823564738765,-0.04197463339680685,-0.8308653669577473,-0.06115074495509969,-0.05173998766782656,-0.945901412109446,-0.08297652491830329,0.05892862571092304,-0.45711682181216606,-0.04769586342808971,0.05013329220796205,-0.6056121123064139,-0.05874717971821217,0.03911818923801166,-0.7051805188637716,-0.0665675643147522,0.028265572087937892,-0.7939113170014057,-0.07682666367020881
B,0.0,0.0,0.0,-0.12391908689187602,-0.11058413960286725,-0.04625649402736968,-0.199134501614493,-0.29441072104251376,-0.06372994069517159,-0.18574562554020377,-0.4541549344691986,-0.08044381214594677,-0.13101740463617562,-0.5421371684515434,-0.09296631056105598,-0.22223712428269587,-0.47235162036948836,0.004754901048023643,-0.23091450030730615,-0.6869048306416323,-0.025217288533198823,-0.2244667278445749,-0.818081969995079,-0.060141342735145126,-0.2211974710916798,-0.9301887185084471,-0.08741100087647195,-0.14682627633168197,-0.5060807343224771,0.00035984624092639514,-0.16119841484542222,-0.7386258183473348,-0.017835571724973978,-0.16222810293481035,-0.8778575734918918,-0.04608166144840431,-0.16816507601174358,-1.0,-0.06922535718805958,-0.07110838601403849,-0.5016739319096329,-0.013800986923864219,-0.08403710886609747,-0.712348197063988,-0.029736720408100454,-0.09304087127814445,-0.8415877103332535,-0.04353435066296965,-0.10050766330969749,-0.9452072990266147,-0.0562686221422333,0.01650935972170402,-0.47332650039992297,-0.03561614319131231,0.005837439297143796,-0.6324572152757973,-0.04344560264023632,-0.00616980474555725,-0.7339753398905656,-0.04030428020677023,-0.017990877242550867,-0.8178176017107148,-0.04053604575606568
B,0.0,0.0,0.0,-0.13033685471633008,-0.13599224857540362,-0.04021060573480568,-0.18526593149238657,-0.34739190233085726,-0.0534889578152861,-0.11852818359285935,-0.49924186783189856,-0.0679223656923806,-0.02678766794867191,-0.5350093295671297,-0.08003462672046074,-0.19620619554827376,-0.4915111935546278,0.01627348302611325,-0.19970653830129936,-0.7044737066742345,-0.00690679688792576,-0.19498876065799137,-0.8318994282976451,-0.03819276922023305,-0.19257240463519884,-0.9415996557683588,-0.06465345656026456,-0.12378584229335012,-0.5144784419716083,0.009977728844271616,-0.13478077784869885,-0.738940732242728,-0.0037737569158529556,-0.1386127529473219,-0.8773894706916653,-0.03181563002696818,-0.14682565470052505,-1.0,-0.05554410529848983,-0.050108417311034485,-0.4979167052369954,-0.006042982342784558,-0.05967294763501655,-0.7053971580015033,-0.018257189409100715,-0.06745866617197244,-0.8381550903701248,-0.037249615961979426,-0.07601935321379576,-0.9468262511168828,-0.054266885104428376,0.03691693001141019,-0.4606470198006503,-0.029415988028993263,0.029673577599794436,-0.6164540835820369,-0.03406467107022961,0.015670218533166153,-0.7174048830843771,-0.034086803708505954,0.000646117720909202,-0.80409710702033,-0.03817681430607911
B,0.0,0.0,0.0,-0.11936807076245552,-0.1390572132976508,-0.03880577001921089,-0.15692528558009264,-0.3421945156867653,-0.06174141329261285,-0.06855112879249248,-0.4628953611031453,-0.08739456248889477,0.045345624618103444,-0.43646153269338533,-0.11331930632053702,-0.17157453354153768,-0.5050039215646537,1.3978802341492064e-05,-0.15610335298844508,-0.6953214061697257,-0.030739081997792257,-0.14006407755578096,-0.8150380604569484,-0.06827577106293482,-0.12749113087994032,-0.9231928122887852,-0.10065079050609291,-0.09734270928438031,-0.515032284509009,-0.014735504472537684,-0.08517344563667666,-0.731199669453646,-0.036141364659384535,-0.07786965813481468,-0.8729207854073209,-0.06858047289988893,-0.07443892239051285,-1.0,-0.0960341567006856,-0.017777759763125334,-0.489044445412732,-0.038427962382850386,-0.009283189660850524,-0.6923388130528317,-0.05734083920645395,-0.009716639087359693,-0.8268763470878583,-0.08158337778370624,-0.015276242310135978,-0.9423756727206032,-0.10129596927421494,0.06611446408829702,-0.4414192213414183,-0.06918313163459153,0.06818417876660204,-0.6011923279198177,-0.0809764520041306,0.056801001366974344,-0.7048855399649998,-0.08586972331611184,0.04370606606265789,-0.7928096541423173,-0.09315086935538221
B,0.0,0.0,0.0,-0.10496616035832336,-0.1074454164563422,-0.03996400400352256,-0.1542837356961983,-0.27021193752981043,-0.06888189680966111,-0.1267794144845069,-0.4036574902624988,-0.09694590706097973,-0.0813536412900642,-0.47252140442508767,-0.12476588009773124,-0.15732937297584432,-0.48262240188450717,-0.03704598674092499,-0.15855794595391356,-0.6891418344743001,-0.08047398172651168,-0.15430000542324235,-0.815287563949066,-0.12010822748560569,-0.15181949780775858,-0.9249768121625248,-0.14928570587259438,-0.0832818125310272,-0.498410989992032,-0.052102358911626415,-0.09056633946437834,-0.7308194519187848,-0.08676840190542306,-0.09264928169850388,-0.8766514120593442,-0.12125699884309887,-0.09590712071720295,-1.0,-0.14702251035914543,-0.007251987479263051,-0.4750180427101193,-0.07298383221189188,-0.016195331283625842,-0.6957833595456714,-0.10461065195305025,-0.018389102342145407,-0.8339709119529652,-0.12403047452959097,-0.019848371706249382,-0.9488140481444863,-0.13852979975309113,0.07704883838320631,-0.41896785964092575,-0.09883894021089622,0.07074605737234174,-0.5774528004093853,-0.12298691755008666,0.06265291109915216,-0.6839659754118536,-0.12611524189335288,0.05616129000857985,-0.7737210534439675,-0.1283712759457525
B,0.0,0.0,0.0,-0.09842346759742919,-0.1137671732758011,-0.028957631964292598,-0.14433330264592198,-0.3016693951778069,-0.04397836931607574,-0.1128799068170083,-0.4493881864140159,-0.06125654519630411,-0.06572523025565283,-0.519566960598698,-0.07704244563166508,-0.16078962712126732,-0.5019146276216055,-0.00383424178169583,-0.16822958986941838,-0.7027011593170317,-0.0349199562455067,-0.1675620719606454,-0.822075589765348,-0.06755223024606441,-0.1688466736847442,-0.9287641112058418,-0.09358692970289723,-0.09561583630534241,-0.5242082314311141,-0.020503308508303016,-0.10499991327470704,-0.7465740173690748,-0.04276158009989894,-0.10739593298403054,-0.8822961655412392,-0.06956999842401937,-0.11297864022746043,-1.0,-0.0909149901384183,-0.026130731040850282,-0.5063274773747053,-0.0440305379153822,-0.03994033299844028,-0.7175860214838564,-0.0641163826130645,-0.04604779497607049,-0.8478205933877968,-0.07942510631028382,-0.05446214974656201,-0.9598283106046354,-0.09336454603820657,0.05125251336570188,-0.45892570044016423,-0.0729987037288054,0.0389742132348134,-0.6136301473129169,-0.08873134732921262,0.0309972207879193,-0.7167647996712444,-0.09027659191455231,0.024559001885274444,-0.8065249441956096,-0.09327797084671045
B,0.0,0.0,0.0,-0.1024419070491189,-0.12082855951942587,-0.024498749294451585,-0.15049223375616455,-0.303464466086934,-0.037855596445254075,-0.1236884609943859,-0.44528115919180095,-0.05561628059847757,-0.07087973066510882,-0.5112684504982944,-0.07265119093491401,-0.16364744308947918,-0.5128844382485349,0.00959986653685614,-0.1733241348553386,-0.7065143797533419,-0.018287967064323698,-0.1790850393981377,-0.8207352339321793,-0.05075835831031882,-0.18524649887318195,-0.9211323198629893,-0.07768289652818615,-0.1029063752957425,-0.537371943904222,-0.009898492487109936,-0.11839897619914067,-0.750862795998959,-0.031779122021783214,-0.1258542247308217,-0.8836476671572762,-0.06005107666708659,-0.13442772004807468,-1.0,-0.08268714200552615,-0.03673982975166809,-0.5222908313617167,-0.03680552751741038,-0.05477290053873457,-0.7303924479973738,-0.05805275636568031,-0.06337575413661549,-0.8589493218034704,-0.07600696051870943,-0.07323163264975557,-0.9692128147342663,-0.09166569723256891,0.03794979585533967,-0.4765649380870981,-0.068842025731887,0.0251814409233105,-0.6299586473432038,-0.08624016886450597,0.016544977155883156,-0.7322835262116129,-0.0899926295608547,0.008247449676532488,-0.8215659045481983,-0.09464735120925939
B,0.0,0.0,0.0,-0.10009451213164806,-0.12693313202470105,-0.022531376051747612,-0.13778283002119526,-0.33359646037128354,-0.033424140878363616,-0.09416056706738224,-0.47706360500174805,-0.049243702064119765,-0.018239516534823752,-0.5115308585962779,-0.06475843678393746,-0.11956920259123577,-0.5211622815615227,0.008090945705990121,-0.13425636892258333,-0.7065135365544697,-0.01938158495248946,-0.1416593685978542,-0.8223812731058571,-0.05017025572135126,-0.14441760599729564,-0.9254873708485164,-0.07636248448802675,-0.06067040749586247,-0.5376422177080395,-0.012023714828529992,-0.07661005221893287,-0.7441443982060676,-0.034804404478119944,-0.08421861003491446,-0.8793078321369368,-0.06215599873325322,-0.0898013284963743,-1.0,-0.08369744076856137,0.003219374405665915,-0.5159813511922643,-0.03910729368870368,-0.011785153145884497,-0.7177869912047343,-0.061836258993788196,-0.02239583319250922,-0.8508664535873918,-0.08310420511173382,-0.03364123567953966,-0.9659137150608617,-0.09998924998302779,0.07374433785673902,-0.463833258482501,-0.07132726482809738,0.06669722887888414,-0.61767821640696,-0.08988233440151794,0.05573505184715721,-0.7263862297541116,-0.0984115608350646,0.045572057287519396,-0.8191549363560632,-0.10651045694526376
